Philippe2009_Cyanea_capillata	 Metazoa; Eumetazoa; Cnidaria; Scyphozoa; Semaeostomeae; Cyaneidae; Cyanea
Philippe2009_Danio_rerio	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Actinopterygii; Actinopteri; Neopterygii; Teleostei; Osteoglossocephalai; Clupeocephala; Otomorpha; Ostariophysi; Otophysi; Cypriniphysae; Cypriniformes; Cyprinoidea; Cyprinidae; Danio
Philippe2009_Daphnia_pulex	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Branchiopoda; Phyllopoda; Diplostraca; Cladocera; Anomopoda; Daphniidae; Daphnia
Philippe2009_Ephydatia_muelleri	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Spongillidae; Ephydatia
Philippe2009_Euperipatoides_kanangrensis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Onychophora; Udeonychophora; Euonychophora; Peripatopsidae; Euperipatoides
Philippe2009_Euprymna_scolopes	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Cephalopoda; Coleoidea; Neocoleoidea; Decapodiformes; Sepiolida; Sepiolidae; Sepiolinae; Euprymna
Philippe2009_Helobdella_robusta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Hirudinea; Hirudinida; Glossiphoniiformes; Glossiphoniidae; Helobdella
Philippe2009_Heterochone_sp	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Hexactinosida; Sceptrulophora; Aphrocallistidae
Philippe2009_Hydra_magnipapillata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Philippe2009_Hydractinia_echinata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Hydractinia
Philippe2009_Ixodes_scapularis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Ixodinae; Ixodes
Philippe2009_Leucetta_chagosensis	 Metazoa; Porifera; Calcarea; Calcinea; Clathrinida; Leucettidae; Leucetta
Philippe2009_Metridium_senile	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Nynantheae; Metridiidae; Metridium
Philippe2009_Mnemiopsis_leidyi	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Mnemiopsis
Philippe2009_Molgula_tectiformis	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Stolidobranchia; Molgulidae; Molgula
Philippe2009_Monosiga_brevicollis	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Philippe2009_Monosiga_ovata	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Philippe2009_Montastraea_faveolata	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Faviina; Merulinidae; Orbicella
Philippe2009_Nasonia_vitripennis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Hexapoda; Insecta; Dicondylia; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Parasitoida; Chalcidoidea; Pteromalidae; Pteromalinae; Nasonia
Philippe2009_Nematostella_vectensis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Edwardsiidae; Nematostella
Philippe2009_Oopsacas_minuta	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Lyssacinosida; Leucopsacidae; Oopsacas
Philippe2009_Oscarella_carmela	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Philippe2009_Pedicellina_cernua	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Entoprocta; Pedicellinidae; Pedicellina
Philippe2009_Pediculus_humanus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Hexapoda; Insecta; Dicondylia; Pterygota; Neoptera; Paraneoptera; Psocodea; Phthiraptera; Anoplura; Pediculidae; Pediculus
Philippe2009_Petromyzon_marinus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Cyclostomata; Hyperoartia; Petromyzontiformes; Petromyzontidae; Petromyzon
Philippe2009_Phycomyces_blakesleeanus	 Fungi; Fungi incertae sedis; Mucoromycota; Mucoromycotina; Mucoromycetes; Mucorales; Phycomycetaceae; Phycomyces
Philippe2009_Pleurobrachia_pileus	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae; Pleurobrachia
Philippe2009_Podocoryne_carnea	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Podocoryna
Philippe2009_Proterospongia_sp	 Choanoflagellida; Craspedida; Salpingoecidae
Philippe2009_Amphimedon_queenslandica	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Haplosclerida; Niphatidae; Amphimedon
Philippe2009_Rhizopus_oryzae	 Fungi; Fungi incertae sedis; Mucoromycota; Mucoromycotina; Mucoromycetes; Mucorales; Mucorineae; Rhizopodaceae; Rhizopus
Philippe2009_Saccoglossus_kowalevskii	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Hemichordata; Enteropneusta; Harrimaniidae; Saccoglossus
Philippe2009_Scutigera_coleoptrata	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Myriapoda; Chilopoda; Notostigmophora; Scutigeromorpha; Scutigeridae; Scutigera
Philippe2009_Sphaeroforma_arctica	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Sphaeroforma
Philippe2009_Spizellomyces_punctatus	 Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycetes; Spizellomycetales; Spizellomycetaceae; Spizellomyces
Philippe2009_Strongylocentrotus_purpuratus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Echinodermata; Eleutherozoa; Echinozoa; Echinoidea; Euechinoidea; Echinacea; Echinoida; Strongylocentrotidae; Strongylocentrotus
Philippe2009_Suberites_domuncula	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Suberitida; Suberitidae; Suberites
Philippe2009_Sycon_raphanus	 Metazoa; Porifera; Calcarea; Calcaronea; Leucosolenida; Sycettidae; Sycon
Philippe2009_Trichoplax_adhaerens	 Metazoa; Placozoa; Trichoplacidae; Trichoplax
Philippe2009_Tubifex_tubifex	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Tubificina; Naididae; Tubificinae; Tubifex
Philippe2009_Xenoturbella_bocki	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Xenoturbellida; Xenoturbellidae; Xenoturbella
Philippe2009_Mertensiid_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Mertensiidae; unclassified Mertensiidae
Ryan2013_est_Oscarella_carmela	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Ryan2013_est_Asterina_pectinifera	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Echinodermata; Eleutherozoa; Asterozoa; Asteroidea; Valvatacea; Valvatida; Asterinidae; Patiria
Ryan2013_est_Strongylocentrotus_purpuratus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Echinodermata; Eleutherozoa; Echinozoa; Echinoidea; Euechinoidea; Echinacea; Echinoida; Strongylocentrotidae; Strongylocentrotus
Ryan2013_est_Capitella_teleta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Scolecida; Capitellida; Capitellidae; Capitella
Ryan2013_est_Branchiostoma_floridae	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Cephalochordata; Branchiostomidae; Branchiostoma
Ryan2013_est_Helobdella_robusta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Hirudinea; Hirudinida; Glossiphoniiformes; Glossiphoniidae; Helobdella
Ryan2013_est_Lottia_gigantea	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Patellogastropoda; Lottioidea; Lottiidae; Lottia
Ryan2013_est_Saccoglossus_kowalevskii	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Hemichordata; Enteropneusta; Harrimaniidae; Saccoglossus
Ryan2013_est_Drosophila_melanogaster	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Hexapoda; Insecta; Dicondylia; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Muscomorpha; Eremoneura; Cyclorrhapha; Schizophora; Acalyptratae; Ephydroidea; Drosophilidae; Drosophilinae; Drosophilini; Drosophila; Sophophora; melanogaster group; melanogaster subgroup
Ryan2013_est_Anoplodactylus_eroticus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Pycnogonida; Pantopoda; Phoxichilidiidae; Anoplodactylus
Ryan2013_est_Daphnia_pulex	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Branchiopoda; Phyllopoda; Diplostraca; Cladocera; Anomopoda; Daphniidae; Daphnia
Ryan2013_est_Petromyzon_marinus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Cyclostomata; Hyperoartia; Petromyzontiformes; Petromyzontidae; Petromyzon
Ryan2013_est_Ciona_intestinalis	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Enterogona; Phlebobranchia; Cionidae; Ciona
Ryan2013_est_Acropora_palmata	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Astrocoeniina; Acroporidae; Acropora
Ryan2013_est_Acropora_millepora	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Astrocoeniina; Acroporidae; Acropora
Ryan2013_est_Nematostella_vectensis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Edwardsiidae; Nematostella
Ryan2013_est_Anemonia_viridis	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Actiniidae; Anemonia
Ryan2013_est_Capsaspora_owczarzaki	 Opisthokonta incertae sedis; Ichthyosporea; Capsaspora
Ryan2013_est_Saccharomyces_cerevisiae	 Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
Ryan2013_est_Cryptococcus_neoformans	 Fungi; Dikarya; Basidiomycota; Agaricomycotina; Tremellomycetes; Tremellales; Cryptococcaceae; Cryptococcus; Cryptococcus neoformans species complex
Ryan2013_est_Monosiga_brevicollis	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Ryan2013_est_Phycomyces_blakesleeanus	 Fungi; Fungi incertae sedis; Mucoromycota; Mucoromycotina; Mucoromycetes; Mucorales; Phycomycetaceae; Phycomyces
Ryan2013_est_Batrachochytrium_dendrobatidis	 Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycetes; Rhizophydiales; Rhizophydiales incertae sedis; Batrachochytrium
Ryan2013_est_Spizellomyces_punctatus	 Fungi; Fungi incertae sedis; Chytridiomycota; Chytridiomycetes; Spizellomycetales; Spizellomycetaceae; Spizellomyces
Ryan2013_est_Salpingoeca_rosetta	 Choanoflagellida; Craspedida; Salpingoecidae; Salpingoeca
Ryan2013_est_Amphimedon_queenslandica	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Haplosclerida; Niphatidae; Amphimedon
Ryan2013_est_Lubomirskia_baicalensis	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Lubomirskiidae; Lubomirskia
Ryan2013_est_Mnemiopsis_leidyi	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Mnemiopsis
Ryan2013_est_Hydra_vulgaris_01	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Ryan2013_est_Trichoplax_adhaerens	 Metazoa; Placozoa; Trichoplacidae; Trichoplax
Ryan2013_est_Cyanea_capillata	 Metazoa; Eumetazoa; Cnidaria; Scyphozoa; Semaeostomeae; Cyaneidae; Cyanea
Ryan2013_est_Crassostrea_virginica	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea
Ryan2013_est_Schmidtea_mediterranea	 Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Seriata; Tricladida; Continenticola; Geoplanoidea; Dugesiidae; Schmidtea
Ryan2013_est_Cerebratulus_lacteus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Nemertea; Pilidiophora; Heteronemertea; Cerebratulidae; Cerebratulus
Ryan2013_est_Ephydatia_muelleri	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Spongillidae; Ephydatia
Ryan2013_est_Pleurobrachia_pileus	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae; Pleurobrachia
Ryan2013_est_Suberites_domuncula	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Suberitida; Suberitidae; Suberites
Ryan2013_est_Hydractinia_echinata	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Hydractinia
Ryan2013_est_Clytia_hemisphaerica	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Leptothecata; Campanulariidae; Clytia
Ryan2013_est_Metridium_senile	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Nynantheae; Metridiidae; Metridium
Ryan2013_est_Porites_astreoides	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Fungiina; Poritidae; Porites
Ryan2013_est_Orbicella_faveolata	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia; Faviina; Merulinidae; Orbicella
Ryan2013_est_Halocynthia_roretzi	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Tunicata; Ascidiacea; Stolidobranchia; Pyuridae; Halocynthia
Ryan2013_est_Euprymna_scolopes	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Cephalopoda; Coleoidea; Neocoleoidea; Decapodiformes; Sepiolida; Sepiolidae; Sepiolinae; Euprymna
Ryan2013_est_Boophilus_microplus	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Rhipicephalinae; Rhipicephalus; Boophilus
Ryan2013_est_Isodiametra_pulchra	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Acoela; Isodiametridae; Isodiametra
Ryan2013_est_Symsagittifera_roscoffensis	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Acoela; Sagittiferidae; Symsagittifera
Ryan2013_est_Monosiga_ovata	 Choanoflagellida; Craspedida; Salpingoecidae; Monosiga
Ryan2013_est_Oscarella_lobularis	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Oscarella
Ryan2013_est_Gallus_gallus	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Sauropsida; Sauria; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
Ryan2013_est_Meara_stichopi	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Nemertodermatida; Nemertodermatidae; Meara
Ryan2013_est_Terebratalia_transversa	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Brachiopoda; Rhynchonelliformea; Rhynchonellata; Terebratulida; Terebratellidina; Laqueoidea; Laqueidae; Terebratalia
Ryan2013_est_Euperipatoides_kanangrensis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Onychophora; Udeonychophora; Euonychophora; Peripatopsidae; Euperipatoides
Ryan2013_est_Xiphinema_index	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Nematoda; Enoplea; Dorylaimia; Dorylaimida; Dorylaimina; Longidoroidea; Longidoridae; Xiphinema
Ryan2013_est_Oopsacas_minuta	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Lyssacinosida; Leucopsacidae; Oopsacas
Ryan2013_est_Convolutriloba_longifissura	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Acoela; Sagittiferidae; Convolutriloba
Ryan2013_est_Mertensiid_sp	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Mertensiidae; unclassified Mertensiidae
Ryan2013_est_Paraplanocera_oligoglena	 Metazoa; Eumetazoa; Bilateria; Platyhelminthes; Rhabditophora; Polycladida; Acotylea; Stylochoidea; Planoceridae; Paraplanocera
Ryan2013_est_Nemertoderma_westbladi	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Acoelomorpha; Nemertodermatida; Nemertodermatidae; Nemertoderma
Ryan2013_est_Echinoderes_horni	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Scalidophora; Kinorhyncha; Cyclorhagida; Echinoderidae; Echinoderes
Ryan2013_est_Ptychodera_flava	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Hemichordata; Enteropneusta; Ptychoderidae; Ptychodera
Ryan2013_est_Sphaeroforma_arctica	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Sphaeroforma
Ryan2013_est_Rhizopus_oryzae	 Fungi; Fungi incertae sedis; Mucoromycota; Mucoromycotina; Mucoromycetes; Mucorales; Mucorineae; Rhizopodaceae; Rhizopus
Ryan2013_est_Podocoryna_carnea	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Podocoryna
Ryan2013_est_Amoebidium_parasiticum	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Amoebidiaceae; Amoebidium
Ryan2013_est_Sycon_raphanus	 Metazoa; Porifera; Calcarea; Calcaronea; Leucosolenida; Sycettidae; Sycon
Ryan2013_est_Xenoturbella_bocki	 Metazoa; Eumetazoa; Bilateria; Xenacoelomorpha; Xenoturbellida; Xenoturbellidae; Xenoturbella
Ryan2013_est_Carteriospongia_foliascens	 Metazoa; Porifera; Demospongiae; Keratosa; Dictyoceratida; Thorectidae; Carteriospongia
Ryan2013_est_Aiptasia_pallida	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Aiptasiidae; Exaiptasia
Ryan2013_est_Leucetta_chagosensis	 Metazoa; Porifera; Calcarea; Calcinea; Clathrinida; Leucettidae; Leucetta
Simion2017_Abeoforma_whisleri	 Opisthokonta incertae sedis; Ichthyosporea; Abeoforma
Simion2017_Acanthoeca_sp	 Choanoflagellida; Acanthoecida; Acanthoecidae
Simion2017_Acanthoeca_spectabilis	 Choanoflagellida; Acanthoecida; Acanthoecidae; Acanthoeca
Simion2017_Aiptasia_pallida	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Aiptasiidae; Exaiptasia
Simion2017_Alatina_alata	 Metazoa; Eumetazoa; Cnidaria; Cubozoa; Carybdeida; Alatinidae; Alatina
Simion2017_Amoebidium_parasiticum	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Amoebidiaceae; Amoebidium
Simion2017_Amphimedon_queenslandica	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Haplosclerida; Niphatidae; Amphimedon
Simion2017_Antipathes_caribbeana	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Antipatharia; Antipathidae; Antipathes
Simion2017_Aphrocallistes_vastus	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Hexactinosida; Sceptrulophora; Aphrocallistidae; Aphrocallistes
Simion2017_Aplysia_californica	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Gastropoda; Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiida; Aplysioidea; Aplysiidae; Aplysia
Simion2017_Atolla_vanhoeffeni	 Metazoa; Eumetazoa; Cnidaria; Scyphozoa; Coronatae; Atollidae; Atolla
Simion2017_Aurelia_aurita	 Metazoa; Eumetazoa; Cnidaria; Scyphozoa; Semaeostomeae; Ulmaridae; Aurelia
Simion2017_Beroe_abyssicola	 Metazoa; Eumetazoa; Ctenophora; Nuda; Beroida; Beroidae; Beroe
Simion2017_Beroe_sp	 Metazoa; Eumetazoa; Ctenophora; Nuda; Beroida; Beroidae
Simion2017_Bolinopsis_infundibulum	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Lobata; Bolinopsidae; Bolinopsis
Simion2017_Bolocera_tuediae	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Actiniidae; Bolocera
Simion2017_Branchiostoma_floridae	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Cephalochordata; Branchiostomidae; Branchiostoma
Simion2017_Capitella_teleta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Polychaeta; Scolecida; Capitellida; Capitellidae; Capitella
Simion2017_Capsaspora_owczarzaki	 Opisthokonta incertae sedis; Ichthyosporea; Capsaspora
Simion2017_Cestum_veneris	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cestida; Cestidae; Cestum
Simion2017_Choanoeca_perplexa_11	 Choanoflagellida; Craspedida; Salpingoecidae; Choanoeca
Simion2017_Chondrilla_nucula	 Metazoa; Porifera; Demospongiae; Verongimorpha; Chondrillida; Chondrillidae; Chondrilla
Simion2017_Clathrina_coriacea	 Metazoa; Porifera; Calcarea; Calcinea; Clathrinida; Clathrinidae; Clathrina
Simion2017_Clytia_hemisphaerica	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Leptothecata; Campanulariidae; Clytia
Simion2017_Codosiga_hollandica_17	 Choanoflagellida; Craspedida; Salpingoecidae; Codosiga
Simion2017_Coeloplana_species	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Platyctenida; Coeloplanidae
Simion2017_Corticium_candelabrum	 Metazoa; Porifera; Homoscleromorpha; Homosclerophorida; Plakinidae; Corticium
Simion2017_Craspedacusta_sowerbii	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Trachylinae; Limnomedusae; Olindiidae; Craspedacusta
Simion2017_Crassostrea_gigas	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Mollusca; Bivalvia; Pteriomorphia; Ostreoida; Ostreoidea; Ostreidae; Crassostrea
Simion2017_Creolimax_fragrantissima	 Opisthokonta incertae sedis; Ichthyosporea; Ichthyophonida; Creolimax
Simion2017_Daphnia_pulex	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Mandibulata; Pancrustacea; Crustacea; Branchiopoda; Phyllopoda; Diplostraca; Cladocera; Anomopoda; Daphniidae; Daphnia
Simion2017_Diaphanoeca_grandis	 Choanoflagellida; Acanthoecida; Stephanoecidae; Diaphanoeca
Simion2017_Didymoeca_costata_10	 Choanoflagellida; Acanthoecida; Stephanoecidae; Didymoeca
Simion2017_Dryodora_glandiformis	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Dryodoridae; Dryodora
Simion2017_Edwardsiella_lineata	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Hexacorallia; Actiniaria; Edwardsiidae; Edwardsiella
Simion2017_Ephydatia_muelleri	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Spongillida; Spongillidae; Ephydatia
Simion2017_Euplectella_aspergillum	 Metazoa; Porifera; Hexactinellida; Hexasterophora; Lyssacinosida; Euplectellidae; Euplectella
Simion2017_Euplokamis_dunlapae	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Euplokamidae; Euplokamis
Simion2017_Gorgonia_ventalina	 Metazoa; Eumetazoa; Cnidaria; Anthozoa; Octocorallia; Alcyonacea; Holaxonia; Gorgoniidae; Gorgonia
Simion2017_Grantia_compressa	 Metazoa; Porifera; Calcarea; Calcaronea; Leucosolenida; Grantiidae; Grantia
Simion2017_Helobdella_robusta	 Metazoa; Eumetazoa; Bilateria; Protostomia; Lophotrochozoa; Annelida; Clitellata; Hirudinea; Hirudinida; Glossiphoniiformes; Glossiphoniidae; Helobdella
Simion2017_Homo_sapiens	 Metazoa; Eumetazoa; Bilateria; Deuterostomia; Chordata; Craniata; Vertebrata; Gnathostomata; Teleostomi; Euteleostomi; Sarcopterygii; Dipnotetrapodomorpha; Tetrapoda; Amniota; Mammalia; Theria; Eutheria; Boreoeutheria; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo
Simion2017_Hormiphora_californensis	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Pleurobrachiidae; Hormiphora
Simion2017_Hyalonema_populiferum	 Metazoa; Porifera; Hexactinellida; Amphidiscophora; Amphidiscosida; Hyalonematidae; Hyalonema
Simion2017_Hydra_vulgaris_01	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Aplanulata; Hydridae; Hydra
Simion2017_Hydractinia_polyclina	 Metazoa; Eumetazoa; Cnidaria; Hydrozoa; Hydroidolina; Anthoathecata; Filifera; Hydractiniidae; Hydractinia
Simion2017_Ircinia_fasciculata	 Metazoa; Porifera; Demospongiae; Keratosa; Dictyoceratida; Irciniidae; Sarcotragus
Simion2017_Ixodes_scapularis	 Metazoa; Eumetazoa; Bilateria; Protostomia; Ecdysozoa; Panarthropoda; Arthropoda; Chelicerata; Arachnida; Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Ixodinae; Ixodes
Simion2017_Kirkpatrickia_variolosa	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Poecilosclerida; Hymedesmiidae; Kirkpatrickia
Simion2017_Lampea_pancerina	 Metazoa; Eumetazoa; Ctenophora; Tentaculata; Cydippida; Lampeidae; Lampea
Simion2017_Latrunculia_apicalis	 Metazoa; Porifera; Demospongiae; Heteroscleromorpha; Poecilosclerida; Latrunculiidae; Latrunculia
Simion2017_Leuconia_nivea	 Metazoa; Porifera; Calcarea; Calcaronea; Baerida; Baeriidae; Leuconia
Simion2017_Leucosolenia_complicata	 Metazoa; Porifera; Calcarea; Calcaronea; Leucosolenida; Leucosoleniidae; Leucosolenia
